cod_comercio,sk_cliente,num_documento,nbr_comercio,nbr_direccion_comercio,Departamento,nbr_provincia_hexagono,nbr_distrito_hexagono,num_latitud,num_longitud,gpvabo,ntrx,grp_economico,gpv,gpv_lm,gpv_l2m,gpv_l3m,gpv_l4m,gpv_l5m,gpv_l6m,kam_final_reasignado,tipo_cartera_final,etiqueta,nbr_mcc,telefono
200000000170544,1938250baf6cb89c807a8251ff9c9215cfe52f50c58093a1179e62173ce489ad,20534857153,TMOQUEGUA-MOLLENDO,"TERMINAL TERRESTRE DE MOLLENDO, 15 A, MOLLENDO 04416, PERU",AREQUIPA,ISLAY,MOLLENDO,-17.0131171,-72.0223768,32686.0,349.0,TRANSPORTES MOQUEGUA TACNA,1634030.5,1583899.7,1046679.6,1108727.8,956320.9,1040143.22,872623.1,VIANUSSA CANO,KAM PYME,TOP 10,LÍNEAS DE AUTOBUSES,930588577
200000000121787,b85dc35dbfa5463652c894558a17ddfd2f0e2fbf518da40191e63316e32d268d,20613701193,PIZZA RAUL NARANJAL,AVENIDA PRÓCERES 4952,LIMA,LIMA,LOS OLIVOS,-77.0838394165039,-11.97823715209961,19878.1,365.0,PIZZA RAUL,3485289.6,4056574.55,3564369.78,3431298.98,3222995.73,3660281.92,3880646.44,RODRIGO RIVERA,KAM BDN,TOP 10,RESTAURANTES Y VIDA NOCTURNA,983717495
200000000154581,45a51b537b0e9f267255b4d1187b7bad0ed68b398d2aae54c68145900a68f19c,20602122779,LITTLE CAESARS - PIZARRO,JR. FRANCISCO PIZARRO 683 URB. CENTRO CIVICO,LA LIBERTAD,TRUJILLO,TRUJILLO,-8.109602159,-79.025932092,116503.7,4330.0,LITTLE CAESARS - BENAVIDES,4075171.07,5257013.96,4878055.68,4790803.67,4324903.19,4122807.08,4131438.56,RODRIGO RIVERA,KAM BDN,TOP 10,PASTELERÍAS,977340572
200000000157981,5848981b140f68882f18999aff9732dd9993403eeafbaeea0c2408d20063179f,20601653908,ENCURVAS JA,"JR. AYACUCHO 747, LIMA 15001, PERU",LIMA,LIMA,LIMA,-12.0528391,-77.02819319999999,47538.4,194.0,ENCURVAS JA,66793.05,103001.45,104756.9,82681.9,80681.4,80693.0,84073.8,JENIFER LLAMPASI,KAM PYME,ESTABLE,FARMACÉUTICOS Y FARMACIAS (DROGUERIAS Y PERFUMERIAS),947337553
200000000180211,db6959b65723f759209b8d278956e419714e8284475f95189ff9fe080f308714,20607326003,VIA PACIFICO EXPRESS EIRL,AV. PAS. DE LA REPÚBLICA 857,LIMA,LIMA,LA VICTORIA,-12.067155531,-77.032424228,172.0,7.0,VIA PACIFICO EXPRESS CHICLAYO,38699.0,62300.0,69346.0,68047.0,172.0,0.0,0.0,LUIS PEREZ,KAM BDN,ESTABLE,LÍNEAS DE AUTOBUSES,937532013
100000000109454,3faf9151a3aa6d48d8e9fa0cda161cbb90e30bbedd976956693a82e5c2e1cef8,20554782958,VILLAMEDIC GROUP S.A.C.,"JR. HUIRACOCHA 1651, JESÚS MARÍA 15072, PERU",LIMA,LIMA,JESUS MARIA,-12.0791163,-77.0499833,0.0,0.0,VILLAMEDIC,677550.0,197760.0,54915.0,181795.0,90165.0,549497.0,3052162.0,GUILLERMO MERINO,KAM BDN,ESTABLE,OTROS SERVICIOS EDUCACIONALES,999999999
200000000161677,2d7acfd0ad1327305178ef2dce82e011ea2e0dffa662c9b0e1195c8549e47cf5,20601199328,RESTAURANT SUKRE,JR. PORTAL UNION 9 CER. DE AYACUCHO,AYACUCHO,HUAMANGA,AYACUCHO,-13.15969789961,-74.226090678769,0.0,0.0,INVERSIONES FERGUZ SAC,140673.25,187576.23,0.0,0.0,0.0,0.0,0.0,ANDRES RAMIREZ,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,969777729
200000000170181,b10a739eace8523ccc96264ae91698c3ea3f7973fb0075ecde8ea6e95a173ddc,20506539600,PASTELERIA MULTIPRODUCTOS,"CTRA. PANAMERICANA SUR KM 36.2, LURÍN 15823, PERU",LIMA,LIMA,LURIN,-12.2852129,-76.86199049999999,149829.66,2918.0,PASTELERIA MULTIPRODUCTOS,122788.9,159059.05,159124.25,141842.05,149829.66,51443.5,0.0,AARÓN GARCÍA,KAM PYME,ESTABLE,"LUGARES PARA BEBER (BEBIDAS ALCOHÓLICAS) – BARES, TABERNAS, CLUBES NOCTURNOS, SALAS DE CÓCTELES Y DISCOTECAS. (DISCOTECAS, PEÑAS, BARES Y PUB'S)",924855547
200000000177479,efe6e58d98f0c1d323197438b3776dd0d68d45fd690838fe42344cf26cd89c67,20604791899,CAROLIM SAC,CA. JORGE CANTUARIAS 160 URB. CER. DE MIRAFLORES,LIMA,LIMA,MIRAFLORES,-12.1214887199999,-77.028238685,0.0,0.0,CAROLIM SAC,58713.55,85467.11,97598.27,107969.6,34836.26,0.0,0.0,LUIS PEREZ,KAM BDN,ESTABLE,TIENDAS MINORISTAS MISCELÁNEAS Y ESPECIALIZADAS,955865915
200000000148857,8905f1e8494dbdf6f4060637ea105b33e29a442512adf3f4816e89b21c72410c,20613271105,SOR MIRAFLORES S.A.C.,AV. MARISCAL LA MAR 344,LIMA,LIMA,MIRAFLORES,-77.04225158691406,-12.116617202758789,0.0,0.0,MUSICA VIVA S.A.C.,89309.54,216487.1,134142.83,107443.2,134784.05,102915.65,90862.0,DANIEL LOVON,KAM PYME,TOP 10,OTROS SERVICIOS EDUCACIONALES,991367450
200000000159624,f637f1ed205131a7f1372bada017946e998eace9ec7e40cc04631ba4ed3e5f14,10730491307,PIZZERÍA CHEZ MAGGY,"C. PROCURADORES 374, CUSCO 08000, PERU",CUSCO,CUSCO,CUSCO,-13.5162408,-71.979827,51998.15,728.0,PIZZERÍA CHEZ MAGGY,128944.53,119021.98,121077.14,145784.9,150012.76,173543.25,180820.38,GARY AQUINO,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,972726981
200000000118502,b9840d0b218586fcb9896fe6f757ca0b0754e1c8fefbe7f9a75e4a66f3145930,20490084577,AGENCIA TURISMO KB ADVENTURES SAC, CALLE PORTAL ESPINAR 163,CUSCO,CUSCO,CUSCO,-71.97970581054688,-13.517522811889648,82755.457,246.0,AGENCIA TURISMO KB ADVENTURES SAC,22136.4634,27961.3422,41808.8357,65698.4734,82755.4564,56761.7704,54786.3569,PILAR PINEDA,KAM PYME,ESTABLE,AGENCIAS DE VIAJE Y OPERADORES TURÍSTICOS,984766665
200000000172109,73a6e8a7c53f93c38f1c877d7c0e573956408d73ebf4011052fea709c3d4f254,20354514631,SERVICENTRO EL CHE,AV. ATAHUALPA 300 URB. BAR. SAN MARTIN DE PORRES,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.165832112725429,-78.50572400651559,67257.18,1739.0,SERVICENTRO EL CHE,190879.05,257104.44,238080.97,226330.15,224299.31,38100.77,0.0,JORGE CALLE,KAM PYME,ESTABLE,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",997575185
200000000178318,60e620f64fa0481e31c4e04e735444a4fc37ee26d632a30edf23f9ec685f1392,20613838202,IDEAL PARA TU CUERPO - LINK,CA. FELIX TELLO ROJAS MZ I LT 15,LIMA,LIMA,SANTIAGO DE SURCO,-12.161477632,-76.986850352,0.0,0.0,IDEAL COMPANY,120406.42,127461.4,128497.3,257758.9,83151.2,0.0,0.0,VICTOR ALVARADO,KAM PYME,ESTABLE,TIENDAS DE ROPA PARA HOMBRES Y DAMAS,981277745
200000000121809,b85dc35dbfa5463652c894558a17ddfd2f0e2fbf518da40191e63316e32d268d,20613701193,PIZZA RAÚL BREÑA,AV. PERÚ 2458,LIMA,LIMA,SAN MARTIN DE PORRES,-77.07240295410156,-12.031625747680664,51446.0,1173.0,PIZZA RAUL,3485289.6,4056574.55,3564369.78,3431298.98,3222995.73,3660281.92,3880646.44,RODRIGO RIVERA,KAM BDN,TOP 10,RESTAURANTES Y VIDA NOCTURNA,983717495
200000000164580,1dc003989d59d73b672cd6509eb63ad0f65e1953d0c3062e6098d80098dbb028,20605110453,MAPACHE VICENTE DE LA VEGA,"URB SANTA VICTORIA, 14008, PERU",LAMBAYEQUE,CHICLAYO,CHICLAYO,-6.782435,-79.8429794,20581.5,803.0,MAPACHE SANTA VICTORIA,143985.75,123237.1,93330.6,77831.16,61486.2,82254.05,42735.3,ANDRES RAMIREZ,KAM PYME,CRECIMIENTO,PASTELERÍAS,923421934
200000000183746,a2a8a25880fb37579433d84d45b50d87247ea5b65c4741fafc3a90659b99bb85,20611772514,HUAMAN MUSIC,JR. ANGARAES 713 URB. CER. DE LIMA,LIMA,LIMA,LIMA,-12.046561096428992,-77.04163565735487,10085.55,42.0,HUAMAN MUSIC CORPORATION S.A.C.,122810.9,147498.25,68285.85,20733.0,0.0,0.0,0.0,PILAR PINEDA,KAM PYME,ESTABLE,ALMACENES DE SUMINISTROS PARA EL HOGAR,922124559
200000000192428,b324496ba1a1b3e7de85a956ff0e00825226b64598e2dc55f2a671402e20f31f,20267910813,INDUTEXA SA,"PROLONGACION GAMARRA 575, LA VICTORIA 15018, PERU",LIMA,LIMA,LA VICTORIA,-12.0652352,-77.0134352,16093.6,194.0,INDUTEXA SA,238628.4,1388946.18,549591.12,0.0,0.0,0.0,0.0,ARIANA HUERTA,KAM BE,TOP 10,"PRODUCTOS POR PIEZA, NOCIONES Y OTROS PRODUCTOS SECOS",999208335
200000000213785,50d34c1961b488db305eff2084702854a15df31851a4c3e419ef1408ef92e2f5,20110168803,CLINICA MONTESUR,"EL POLO 505, SANTIAGO DE SURCO 15023, PERU",LIMA,LIMA,SANTIAGO DE SURCO,-12.1033161,-76.97285719999999,0.0,0.0,CLINICA MONTESUR,682707.336,626865.1034,645776.2,663751.5163,593903.165,653334.2513,679456.2044,YOSELIN TORNERO,KAM BDN,TOP 10,HOSPITALES (CLINICAS Y CENTROS MEDICOS),943965172
200000000217152,bc53d61f008c97123bc971e93599e228a7950573f92ae513b5f7cf14eeb650f6,20601799317,MARAKOS CONCESIONES,"CA. MIGUEL GRAU, CALLAO 07036, PERU",CALLAO,CALLAO,CALLAO,-12.0191451,-77.098458,0.0,0.0,MARAKOS GRILL,401759.21,556081.934,366498.03,373423.613,327413.57,360027.69,404426.43,YOSELIN TORNERO,KAM BDN,ESTABLE,PRODUCTOS PERECEDEROS (NO CLASIFICADOS EN OTRA MCC),994613460
200000000185481,fd911495d8ad66e9e689b89e6614f69306c6c720908a3278466ecc4bd09c5caa,20537066734,SOLAUD JAVIER PRADO,AV. DU PETIT THOUARS 2400,LIMA,LIMA,LINCE,-12.087948102804402,-77.03294802914507,52697.42,43.0,PANADEX PERU,128257.0,78801.0,165187.552,17386.8579,0.0,0.0,0.0,LIZET GUEVARA,KAM BDN,TOP 10,"EQUIPOS Y SUMINISTROS MÉDICOS, DENTALES, OFTALMOLÓGICO Y HOSPITALES.",949720884
200000000188080,d36b746b274fbc3e6df0a287ebfff80573fde9bb9c04107d68afd198104bb19e,20603520468,TOMAMA FUSIÓN PERUANA,AV. ALMIRANTE MIGUEL GRAU 230,LIMA,HUAURA,HUACHO,-11.107983950044273,-77.60664028809387,158701.57,1627.0,TOMAMA,139068.15,178295.25,138798.1,15654.72,0.0,0.0,0.0,WALTHER FAJARDO,KAM PYME,ESTABLE,PASTELERÍAS,997650517
200000000185911,24a77f545b3527549c9999d2f6881f07c9fafbfb0b030cfe541872c927c898b8,20602090117,FRITZ SPORT SAC,JR. LETICIA 660 URB. BARRIOS ALTOS,LIMA,LIMA,LIMA,-12.0566297129999,-77.029361057,3001721.23,12582.0,GE FRITZ,3025381.29,6369955.94,3001721.23,187162.9,0.0,0.0,0.0,LIZET GUEVARA,KAM BDN,TOP 10,TIENDAS MISCELÁNEAS DE ROPA Y ACCESORIOS,992614080
200000000197261,b34e09b6a447749128a8bb747f67dc7f4acd59423345b50c1312ea65c0fa26ae,20600950399,OFTALMÓLOGOS DULANTO,"OF.411, AV. VENEZUELA 625, LIMA 15082, PERU",LIMA,LIMA,BREÑA,-12.0547547,-77.04257989999999,0.0,0.0,DYR OPTICA,365590.0,218749.7,1.0,0.0,0.0,0.0,0.0,ANDRES RAMIREZ,KAM PYME,CRECIMIENTO,OPTOMETRISTAS Y OFTALMÓLOGOS,989688510
200000000193786,ee1ebbe0376443202e6dd9ad51716652926689de671c459e5c3579163a9851ac,20607117382,BOTICAS DIANA - T,JR. TAYABAMBA 287 P.J. JOSE CARLOS MARIATEGUI,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.151876421520623,-78.51677056774706,1.0,3.0,GRUPO CAJABAMBA S.A.C.,256078.4,238295.45,11903.57,0.0,0.0,0.0,0.0,MONICA VALENZUELA,KAM PYME,CRECIMIENTO,FARMACÉUTICOS Y FARMACIAS (DROGUERIAS Y PERFUMERIAS),929003372
200000000197839,3b34b4f4faee6e37c930a8624f913331ee5b65977c8114d72d852e423866a80e,20602873197,LOPEZ´S GRILL,"AV. JUAN PABLO II, PERU",LA LIBERTAD,TRUJILLO,TRUJILLO,-8.1243307,-79.044675,5755.0,58.0,INVERSIONES SADITH LOPEZ E.I.R.L.,134960.8,200909.1,5754.0,0.0,0.0,0.0,0.0,VICTOR ALVARADO,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,967306476
200000000192465,b324496ba1a1b3e7de85a956ff0e00825226b64598e2dc55f2a671402e20f31f,20267910813,INDUTEXA SA,CA. MONTERREY 258 URB. CHACARILLA DEL ESTANQUE,LIMA,LIMA,SANTIAGO DE SURCO,-12.113044323,-76.991180612,16826.5,279.0,INDUTEXA SA,238628.4,1388946.18,549591.12,0.0,0.0,0.0,0.0,ARIANA HUERTA,KAM BE,TOP 10,"PRODUCTOS POR PIEZA, NOCIONES Y OTROS PRODUCTOS SECOS",999208335
200000000194814,ee67eb992064a49f6e49bcb03254864e9eba7afa969d070194b1a7638f0fd1bb,20614748932,GRIFO RISO 3,"FERNANDO BELAUNDE TERRY, PERU",SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,-6.5332632,-76.3470061,25251.71,641.0,Grifo Riso 4,507805.33,568445.37,192128.11,0.0,0.0,0.0,0.0,JORGE CALLE,KAM PYME,TOP 10,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",982217977
200000000188980,b8c8a5eea188d55af4a3ff9f1eca39a57041a64a2e2036082e1863118a466027,20611229446,E MHIDAS S.A.C. - SEDE ESPERANZA,CA. ESPERANZA 135 URB. CER. DE MIRAFLORES,LIMA,LIMA,MIRAFLORES,-12.120330246,-77.028318531,10516.86,83.0,E MHIDAS S.A.C.,264138.03,120750.19,59496.08,0.0,0.0,0.0,0.0,LORENA RODAS,KAM PYME,CRECIMIENTO,TIENDAS DE ROPA PARA HOMBRES Y DAMAS,983111207
200000000193101,9a21738f27ff10eea21cd2f2b39103206b6d2332c5eb2e523d91a2ead2c69490,20102351038,EL CHALAN TIENDA WEB II,CALLE TACNA 520,PIURA,PIURA,PIURA,-80.62703704833984,-5.19678258895874,1225.29,148.0,EL CHALAN,167149.24,381597.43,295245.85,229282.65,214755.19,233318.98,284521.72,WALTER YARLEQUE,KAM PYME,ESTABLE,TIENDAS DE PRODUCTOS LÁCTEOS.,953641795
200000000195519,64f179f79b2eb3e98ec74350f7edaa39318a0ae9e903eb9d559fec3b787a495f,20613564129,MOCHI OWO MART,AV. JOSE BALTA 1011 CER.,LAMBAYEQUE,CHICLAYO,CHICLAYO,-6.769618013675804,-79.83832929202981,31753.75,722.0,OWO S.A.C.,179116.38,419819.41,31753.75,0.0,0.0,0.0,0.0,LUIS DE LUCIO,KAM PYME,ESTABLE,ELECTRODOMÉSTICOS,989290200
200000000187484,c15835fc7e9d6c5bc5510a7f763fb1dfa5adc360c1ebdfe8780c6e5eb4877171,20601464447,LA MURALLA URBANA EXPRESS,JR. CARABAYA 501 URB. CER. DE LIMA,LIMA,LIMA,LIMA,-12.049038966,-77.031992388,75.0,2.0,LA MURALLA RESTAURANTE,5764.46,34000.35,5993.98,47613.52,58058.31,85202.6,90255.06,JENIFER LLAMPASI,KAM PYME,ESTABLE,PASTELERÍAS,994685250
200000000195202,bad2f0ecba5344eba656b4c1363332e023242d36d622e4a1b7ebc49763d59dc0,20538888282,BANCKCLUB JUL,URB. PACHACAMAC ETAPA 4 SECT. 2 BAR. 4  MZ Y LT 25,LIMA,LIMA,VILLA EL SALVADOR,-12.241280178,-76.922486557,11330.14,78.0,CREDIPASS E.I.R.L.,141577.0,803287.0,165315.92,0.0,0.0,0.0,0.0,WALTER YARLEQUE,KAM PYME,TOP 10,SERVICIOS LEGALES Y ABOGADOS,989025743
200000000183439,dbdc40505f81572497187568b2e8774cfa151e4cb86ba8dca2b2d636182080be,20614377985,PRODUCTOS LLAMPAYEC,"AV. CORONEL LEONCIO PRADO GUTIERREZ 869, HUANCAYO 12001, PERU",JUNIN,HUANCAYO,CHILCA,-12.0771018,-75.19901200000001,22480.0,1475.0,PRODUCTOS LLAMPAYEC,127520.5,175463.08,190479.2,119292.5,0.0,0.0,0.0,WALTER YARLEQUE,KAM PYME,ESTABLE,PASTELERÍAS,944948163
200000000188773,4f13c2622099bc94fd1a847772e0d1234601a2b60b6281a2bf5ceec7478eebb7,10402050646,LA BODEGA 138,PJE. HERRAJES 138,CUSCO,CUSCO,CUSCO,-13.516502913836755,-71.97648465043582,153701.48,1285.0,DE LA BARRA AGUIRRE FLAVIA,169430.6,230355.95,153701.48,1.0,0.0,0.0,0.0,JORGE RAMOS,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,992866135
200000000193917,ee1ebbe0376443202e6dd9ad51716652926689de671c459e5c3579163a9851ac,20607117382,BOTICAS DIANA - N,JR. TAYABAMBA 287 P.J. JOSE CARLOS MARIATEGUI,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.151876421520623,-78.51677056774706,0.0,2.0,GRUPO CAJABAMBA S.A.C.,256078.4,238295.45,11903.57,0.0,0.0,0.0,0.0,MONICA VALENZUELA,KAM PYME,CRECIMIENTO,FARMACÉUTICOS Y FARMACIAS (DROGUERIAS Y PERFUMERIAS),929003372
200000000193430,faa2e46fa6875232434b5af2172440ba98d1c8495765cd8699fa14951561a5bf,20600593685,LUCHA CARBON,PL. SAN MIGUEL,LIMA,LIMA,SAN MIGUEL,-12.077134,-77.082687,19394.0,405.0,LA LUCHA,13930592.51,16645858.47,2145141.74,0.0,0.0,0.0,0.0,VIANUSSA CANO,KAM PYME,TOP 10,CLUBES MAYORISTAS,991032944
200000000182926,77542bee77b7150f6daa4e4f6306bc68b07cb2942fc93b84e06a5fcd2d50113c,20551585507,QUINOA CAFÉ,AV. FELIPE PARDO Y ALIAGA 664,LIMA,LIMA,SAN ISIDRO,-12.1063289260664,-77.03876502542921,85015.43,3921.0,NATURA COOK,293126.75,210911.22,372726.48,303828.58,0.0,0.0,0.0,LIZET GUEVARA,KAM BDN,ESTABLE,PASTELERÍAS,987750032
200000000197979,28b93f63708d0f72ddddc916557e427c20790c9743c8532070e92003ad42071f,20613845942,OSCAR LORENZO CAFÉ,AV. LA ENCALADA 1235 URB. LAS ALAMEDAS,LIMA,LIMA,SANTIAGO DE SURCO,-12.104504580315671,-76.97080444473534,0.0,0.0,Oscar Lorenzo Café,121304.85,142760.07,110877.29,0.0,0.0,0.0,0.0,GARY AQUINO,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,933694591
200000000190561,5cece95fe336a63388b3f057d8d4de6eba03e42c8f1b3f6cf1f3fe49ef2b0a3a,20448044760,FABRIZZIUS - PUKARA,"JR. CUSCO 220, ABANCAY 03001, PERU",APURIMAC,ABANCAY,ABANCAY,-13.6365759,-72.87916059999999,0.22,5.0,FABRIZZIUS - PUKARA,182060.72,201651.55,100588.98,0.0,0.0,0.0,0.0,LUIS PEREZ,KAM BDN,CRECIMIENTO,PASTELERÍAS,988383431
200000000182373,e638e4bb34a1d35dc257f06a3eb6ce57ea600e899947484f48e13f29c8a269f2,20606904135,CLÍNICA GOLD MEDICAL,"AV. INFANCIA, CUSCO 08002, PERU",CUSCO,CUSCO,SANTIAGO,-13.5288868,-71.9685427,200339.647,265.0,GOLD MEDICAL,119222.6952,134018.1668,199986.2869,113161.7619,0.0,0.0,0.0,GUSTAVO MENDOCILLA,KAM PYME,ESTABLE,LABORATORIOS MÉDICOS Y DENTALES,987322246
200000000185343,60938880f43d28f534522f1c1cef25d364b8e79286ac1dc846fe53d36676df06,20510565313,PHONAK SAN ISIDRO,AV. GUARDIA CIVIL 440 URB. CORPAC,LIMA,LIMA,SAN ISIDRO,-12.09297441,-77.009616286,171377.131,140.0,PANADEX PERU,639701.18,505718.6479,645802.1669,72917.0,0.0,0.0,0.0,LIZET GUEVARA,KAM BDN,TOP 10,PRODUCTOS PERECEDEROS (NO CLASIFICADOS EN OTRA MCC),999669783
200000000213627,7de3aa9a0956e79611a7611ec20ed2041eee0cee92b03be1e7729dcaa3c39a27,20549064397,CAMILLESOPHIE,AV. ANGAMOS OESTE 1130 URB. SANTA CRUZ,LIMA,LIMA,MIRAFLORES,-12.11324592598247,-77.04066962891784,0.0,0.0,CamilleSophie,73827.5832,183992.0723,86447.72,10602.99,0.0,0.0,0.0,GUILLERMO MERINO,KAM BDN,ESTABLE,"PRODUCTOS POR PIEZA, NOCIONES Y OTROS PRODUCTOS SECOS",946031931
200000000198520,db97ac5701b7af2cd48794003c166d3d01b6246a7dc26d70be8cb256b077965e,20536256220,AQUAMED MIRAFLORES,AV. ANGAMOS OESTE 1495 URB. SANTA CRUZ,LIMA,LIMA,SAN ISIDRO,-12.111009182300167,-77.04324410609503,0.0,0.0,Aquamed Miraflores,164369.87,205373.3913,111000.7872,10828.2,0.0,0.0,0.0,JENIFER LLAMPASI,KAM PYME,ESTABLE,DOCTORES Y MÉDICOS,987363202
200000000210453,33834a9347a24c1dbcea4e80369174ad646cf479265e177d0e932cd7cbe04e3c,20607967246,FFIJ LOGISTIC SAC 2,CA. IMPERIAL,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,-13.069986378499948,-76.38262499349995,0.0,0.0,CORPORACION ENRIQUE JANIS E.I.R.L.,130649.62,99351.56,0.0,0.0,0.0,0.0,0.0,LORENA RODAS,KAM PYME,CRECIMIENTO,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",919490691
200000000205138,270c84ea77f6578e21f31893b5a2bb82a0d0a6f5c8a22ea535a1d1ed77f4963d,20601361052,HALL CAFE EXPRESS,JR. CARABAYA 501 URB. CER. DE LIMA,LIMA,LIMA,LIMA,-12.049038966,-77.031992388,0.0,0.0,LA MURALLA RESTAURANTE,93356.42,123380.57,91157.41,109326.31,117496.26,164631.72,138037.37,JENIFER LLAMPASI,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,994685250
200000000205429,1f16afdec22f692360ed861bb808fd1a662dc56009106a000da163c518741776,20608887408,SPIAZA - PRADO,"URB. MANUEL PRADO, CUSCO 08003, PERU",CUSCO,CUSCO,CUSCO,-13.5234741,-71.95236,0.0,0.0,SPIAZA - PRADO,180635.53,439725.1,100508.45,15569.2,0.0,0.0,0.0,VIANUSSA CANO,KAM PYME,ESTABLE,ZAPATERIAS,950244800
100000000010153,b9a4bd579ed55cddc5e2d7d7d166fd666fcfda0b466d5b6077924787aa01105f,20547528060,INSTITUTO INMUNOLOGICO NUTRICIONAL,"D302, AV. JAVIER PRADO ESTE 1174, LIMA 15036, PERU",LIMA,LIMA,SAN ISIDRO,-12.0903149,-77.016391,100040.0,139.0,INSTITUTO INMUNOLOGICO NUTRICIONAL,58830.0,75969.0,78565.0,73475.0,52173.0,66329.0,98509.0,PILAR PINEDA,KAM PYME,ESTABLE,DOCTORES Y MÉDICOS,996909831
100000000032127,a39f201e8502b94e2592eaa624215b34dc6eb81eced9102aaf5fa9b3141130e0,20608240269,BOTICAS FARMA PUEBLO,"BARRANCA, PERU",LIMA,BARRANCA,BARRANCA,-10.7525374,-77.7599218,84279.311,2493.0,BOTICAS FARMA PUEBLO,125184.71,147606.42,140545.88,126998.57,120728.73,117189.04,119838.74,WALTHER FAJARDO,KAM PYME,ESTABLE,FARMACÉUTICOS Y FARMACIAS (DROGUERIAS Y PERFUMERIAS),941441591
100000000034076,91e82d6bdec9b7eb2fe3ca60158cc7b3129493916827950ee5fd51329e3afab3,20547137117,POLICLÍNICO DESSA,"PISO 1, AV. TÚPAC AMARU 7080, COMAS 15313, PERU",LIMA,LIMA,COMAS,-11.9247899,-77.0427196,25629.667,342.0,POLICLÍNICO DESSA,27556.5,28501.0,28202.5,25483.5,29457.0,30102.0,29207.5,JUAN BUSTAMANTE,KAM PYME,ESTABLE,HOSPITALES (CLINICAS Y CENTROS MEDICOS),969008692
100000000087973,54b9c0a87243a98f1b4cf1a0fa77803d6d8774ad705ef75626796296245e4446,20527573123,TAMBOPATA STILOS Y BAR,"AV. AEROPUERTO KM. 6, PUERTO MALDONADO 17001, PERU",MADRE DE DIOS,TAMBOPATA,TAMBOPATA,-12.5972764,-69.2172981,4990.05,103.0,REFUGIO AMAZONAS - BAR,48060.5,88360.6,81743.55,190599.9,182867.31,182079.86,174361.58,VANESA UMERES,KAM PYME,ESTABLE,"LUGARES PARA BEBER (BEBIDAS ALCOHÓLICAS) – BARES, TABERNAS, CLUBES NOCTURNOS, SALAS DE CÓCTELES Y DISCOTECAS. (DISCOTECAS, PEÑAS, BARES Y PUB'S)",984100660
100000000136099,dc2743f85095e4e7504c3165d9d6e4b607c98451c7dc30e7e28e8811f151a807,20605850708,NEOAUTO,"301, AV JUAN DE ARONA 755, LIMA 15046, PERU",LIMA,LIMA,SAN ISIDRO,-12.0962843,-77.0281048,90103.0,935.0,NEOAUTO,62148.5945,60218.31,81328.01,86693.41,95076.61,92733.31,90095.54,ARIANA HUERTA,KAM BE,ESTABLE,"COMERCIANTES DE AUTOS Y CAMIONES (NUEVOS Y USADOS) VENTAS, SERVICIO, REPARACIONES, PARTES Y ARRENDAMIENTO.",999999999
100000000136464,6004b07184e4b8ddd704a49c164ed5703aea4cdef5f6b5990656f067ce00b370,20603054491,ACADEMIA VONEX,"PISO 1, AV. BRASIL 241, LIMA 15046, PERU",LIMA,LIMA,BREÑA,-12.0619178,-77.0425021,28158.0,47.0,ACADEMIA VONEX,21786.5,106322.8,75407.5,316127.5,121990.5,272262.3,138790.0,MONICA VALENZUELA,KAM PYME,PRECHURN,OTROS SERVICIOS EDUCACIONALES,986435645
100000000024892,ffd5765e3b509583f5a05ad6c4d3b654941e597bca57ffdcc9042947175a7d68,20607748757,INVERSIONES  AME,"AV. ANGAMOS ESTE & AV. AVIACIÓN, SURQUILLO 15036, PERU",LIMA,LIMA,SAN BORJA,-12.1118166,-77.00032039999999,8074.5,39.0,INVERSIONES GM,92705.8,77192.55,83690.1,88562.78,79183.1,77933.79,59387.0,VIANUSSA CANO,KAM PYME,CRECIMIENTO,"SPAS DE SALUD Y BELLEZA, GIMNASIOS",960355533
100000000055652,fb965d16a483e706bc955f7956d05685dd2ae72b83d0d0f1715c44143d3a8911,20603967497,RESTAURANTE KAO,"AREQUIPA, PERU",AREQUIPA,AREQUIPA,AREQUIPA,-16.4057001,-71.5400994,21988.79,134.0,RESTAURANTE KAO,54985.15,67986.8,89797.86,81406.73,53326.35,52301.6,39873.1,VIANUSSA CANO,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,933484888
